	season	episode_number	title	airdate	rating	total_votes	desc	id	show_title
224	1	1	Standing Up in the Milky Way	9 Mar. 2014	9.1	3,432	A thrilling, new adventure across space and time begins.	tt2395695	Cosmos: A Spacetime Odyssey
225	1	2	Some of the Things That Molecules Do	16 Mar. 2014	8.9	2,621	Artificial selection is one example, eyes another, of the well-documented and inescapable process of evolution--change in a population of species over time--by natural selection. These are some of the things that molecules do.	tt2395695	Cosmos: A Spacetime Odyssey
226	1	3	When Knowledge Conquered Fear	23 Mar. 2014	9.0	2,363	"Neil deGrasse Tyson sets off on the Ship of the Imagination to chase a single comet through its million-year plunge toward Sol. Later, Tyson visits the birth-place of Sir Isaac Newton and retraces the unlikely friendship between Newton and brilliant polymath Edmond Halley. It was Halley's patience and generosity which allowed Newton to conquer his fear of isolation and find the courage to publish his masterwork, ""Principia Mathematica"" which launched a scientific revolution."	tt2395695	Cosmos: A Spacetime Odyssey
227	1	4	A Sky Full of Ghosts	30 Mar. 2014	9.1	2,247	Explores how light, time and gravity affects our perception of the universe	tt2395695	Cosmos: A Spacetime Odyssey
228	1	5	Hiding in the Light	6 Apr. 2014	9.0	1,992	The Ship of the Imagination travels back in time to reveal 11th century Europe and North Africa during the golden age of Islam, when brilliant physicist Ibn al-Haytham discovered the scientific method and first understood how we see, and how light travels. Later, William Herschel discovers the infrared and the signature hidden in the light of every star, eventually unlocking one of the keys to the cosmos.	tt2395695	Cosmos: A Spacetime Odyssey
229	1	6	Deeper, Deeper, Deeper Still	13 Apr. 2014	8.7	1,783	The Ship of the Imagination ventures on an epic voyage to the bottom of a dewdrop to explore the universe on the smallest scale and observe exotic life forms invisible to the naked eye. Then, host Neil deGrasse Tyson explains the neural network in our brains which determine our sense of smell and memory, and later, he travels deep beneath the surface of the Earth to discover the most mysterious particle we know.	tt2395695	Cosmos: A Spacetime Odyssey
230	1	7	The Clean Room	20 Apr. 2014	8.8	1,770	To determine the true age of the Earth, geochemist Clair Patterson developed the uranium-lead dating method to make an unprecedented discovery - calculating Earth's age of 4.5 billion years. But Patterson's groundbreaking discoveries were just beginning. Patterson made it his mission to draw public attention to the detrimental effects of lead in the environment and dedicated his career to fighting against the petroleum and chemical industry, eventually achieving public health's biggest victory of the 20th century.	tt2395695	Cosmos: A Spacetime Odyssey
231	1	8	Sisters of the Sun	27 Apr. 2014	8.9	1,670	Explores the violent cosmic phenomenon of supernovas, which on average occur once per galaxy per century or one billion times per year in the observable universe.	tt2395695	Cosmos: A Spacetime Odyssey
232	1	9	The Lost Worlds of Planet Earth	4 May 2014	9.0	1,653	The Ship of the Imagination embarks on a journey through space and time to grasp how the autobiography of the Earth is written in its atoms, its oceans, its continents and all living things. Later, American geologist Marie Tharp creates the first true map of Earth's ocean floor, and discovers microscopic life that exists deep beneath the ocean.	tt2395695	Cosmos: A Spacetime Odyssey
233	1	10	The Electric Boy	11 May 2014	9.1	1,663	Travel to 19th century England and meet Michael Faraday, a child of poverty who grew up to invent the motor and the generator. His ideas about electricity and discovery of magnetic fields changed the world and paved the way for future scientists to make giant strides in the world of high technology and instantaneous communication.	tt2395695	Cosmos: A Spacetime Odyssey
234	1	11	The Immortals	18 May 2014	9.0	1,609	The Ship of the Imagination travels across the cosmos to discover the possibility of beings that live forever and explain why other civilizations perish. Then, visit the Cosmic Calendar of the Future and contemplate what lies ahead with a hopeful vision.	tt2395695	Cosmos: A Spacetime Odyssey
235	1	12	The World Set Free	1 Jun. 2014	9.1	1,527	Degrasse discusses our nearest neighboring planet Venus and its climate, the climate change on Earth and if it is caused by humans.	tt2395695	Cosmos: A Spacetime Odyssey
236	1	13	Unafraid of the Dark	8 Jun. 2014	9.4	1,719	Description of the two Voyager probes sent for interstellar travel. Tyson ends the series by emphasizing Sagan's message on the human condition in the vastness of the cosmos & to encourage viewers to continue to explore and discover the undiscovered.	tt2395695	Cosmos: A Spacetime Odyssey
237	1	1	Pilot	10 Jan. 1999	8.5	9,763	A mobster passes out at a family barbecue and seeks therapy to understand why.	tt0141842	The Sopranos
238	1	2	46 Long	17 Jan. 1999	8.3	7,893	Tony is getting fed up with his mother. Brendan Filone acts against Tony's wishes. Salvatore and Paulie try to track down A.J.'s teacher's stolen car.	tt0141842	The Sopranos
239	1	3	Denial, Anger, Acceptance	24 Jan. 1999	8.6	7,674	Tony encourages an unwanted son-in-law to divorce, Carmela learns another secret of Tony's, Meadow experiments with speed to study for the SATs, and Chris and Brendan find out the price of disrespecting Junior.	tt0141842	The Sopranos
240	1	4	Meadowlands	31 Jan. 1999	8.6	7,447	Brendan's death leaves Chris fearing for his life, and Anthony's discovery of what his father really does leaves him confused.	tt0141842	The Sopranos
241	1	5	College	7 Feb. 1999	8.9	8,438	While visiting colleges with Meadow, Tony spots a snitch. Carmela, meanwhile, discovers something about Dr. Melfi.	tt0141842	The Sopranos
242	1	6	Pax Soprana	14 Feb. 1999	8.5	7,064	Tony tries to balance Junior against the other capos, while Carmela reasserts herself as the woman in Tony's life.	tt0141842	The Sopranos
243	1	7	Down Neck	21 Feb. 1999	8.4	6,837	Anthony has disciplinary problems at school, prompting Tony to recount memories of his childhood with Dr. Melfi.	tt0141842	The Sopranos
244	1	8	The Legend of Tennessee Moltisanti	28 Feb. 1999	8.6	6,877	The FBI begins closing in on the DiMeo family. Tony and Carmela are angry over all the attention Italians get from the authorities, while Chris fumes that he's not getting enough attention.	tt0141842	The Sopranos
245	1	9	Boca	7 Mar. 1999	8.5	6,793	The capos discuss what to do about the local soccer coach, while Junior's mouth causes him some embarrassment.	tt0141842	The Sopranos
246	1	10	A Hit Is a Hit	14 Mar. 1999	7.9	6,719	Tony tries to branch out into legitimate investments, while Chris and Adriana decide to try their hands at music production.	tt0141842	The Sopranos
247	1	11	Nobody Knows Anything	21 Mar. 1999	8.8	6,718	Following the arrest of two of his men, Tony suspects a traitor. Efforts to discover who, however, are stymied.	tt0141842	The Sopranos
248	1	12	Isabella	28 Mar. 1999	9.1	7,380	The stress Tony is going through begins to take its toll, and the hit Junior has ordered doesn't help.	tt0141842	The Sopranos
249	1	13	I Dream of Jeannie Cusamano	4 Apr. 1999	9.2	7,327	Tony starts cleaning house, while Artie feels torn between keeping the peace in his household, and getting even with Tony for destroying his restaurant.	tt0141842	The Sopranos
250	2	1	Guy Walks Into a Psychiatrist's Office	16 Jan. 2000	8.2	6,255	Pussy returns after months in hiding, Chris starts a boiler room stock operation, and Tony's long-lost sister shows up on the doorstep.	tt0141842	The Sopranos
251	2	2	Do Not Resuscitate	23 Jan. 2000	8.1	6,039	Junior leaves prison due to ill health and placed under house arrest, while Livia's health also declines. Pussy begins talking with someone interested in learning more about Tony.	tt0141842	The Sopranos
252	2	3	Toodle-Fucking-Oo	30 Jan. 2000	8.4	6,025	Richie Aprile gets out after ten years in prison and starts reasserting his authority while unaware of the changes made in the crime family's archetype. Meadow gets in trouble after a party gets out of hand.	tt0141842	The Sopranos
253	2	4	Commendatori	6 Feb. 2000	8.5	6,476	Tony, Paulie and Chris travel to Naples to conduct a business deal, while Pussy becomes more stressed over trying to balance his secret lives.	tt0141842	The Sopranos
254	2	5	Big Girls Don't Cry	13 Feb. 2000	8.5	5,971	Paulie and Silvio get promoted, Furio gets welcomed, Pussy gets pushed aside, and Chris gets frustrated with his Hollywood aspirations.	tt0141842	The Sopranos
255	2	6	The Happy Wanderer	20 Feb. 2000	8.6	6,082	Tony's old school friend digs himself into trouble with his gambling, while Tony's family problems only continue to grow.	tt0141842	The Sopranos
256	2	7	D-Girl	27 Feb. 2000	8.7	6,290	Anthony continues to cause problems at home, while Pussy's divided loyalties cause him greater anguish.	tt0141842	The Sopranos
257	2	8	Full Leather Jacket	5 Mar. 2000	8.8	6,163	Rebellion by some of the lower soldiers ends in bloodshed, while Carmela starts intimidating her neighbors to help Meadow's chances at Georgetown.	tt0141842	The Sopranos
258	2	9	From Where to Eternity	12 Mar. 2000	8.8	6,131	Chris awakens from his coma with a message for Tony and Paulie. Carmela, meanwhile, wants Tony to take a cut.	tt0141842	The Sopranos
259	2	10	Bust-Out	19 Mar. 2000	8.4	5,737	Tony continues putting the squeeze on David, while Richie discusses the possibility with Junior of removing some competition while 'Big Pussy' Bonpensiero continues to be an informant.	tt0141842	The Sopranos
260	2	11	House Arrest	26 Mar. 2000	8.2	5,727	Junior feels the restrictions of his house arrest acutely, while Tony starts putting in hours at his actual job to allay FBI suspicions, while Junior and Richie uses the garbage pick up routes for a double purpose.	tt0141842	The Sopranos
261	2	12	The Knight in White Satin Armor	2 Apr. 2000	9.3	7,024	Richie and Janice get engaged, but Richie's violent temper finally takes him too far. Tony, meanwhile, breaks up with Irina, much to her dismay.	tt0141842	The Sopranos
262	2	13	Funhouse	9 Apr. 2000	9.4	7,709	Tony gets sick from food poisoning and blames Artie's restaurant. Pussy, meanwhile, reaches the end of the line.	tt0141842	The Sopranos
263	3	1	Mr. Ruggerio's Neighborhood	4 Mar. 2001	8.6	6,074	The FBI has trouble finding a new informant, so they attempt to bug the Soprano home.	tt0141842	The Sopranos
264	3	2	Proshai, Livushka	4 Mar. 2001	8.6	6,025	An unexpected death brings the whole family together one more time, and old tensions resurface while at the funeral.	tt0141842	The Sopranos
265	3	3	Fortunate Son	11 Mar. 2001	8.4	5,603	Chris becomes a made man, while Tony experiences another panic attack. Meadow continues to seethe over Tony's treatment of her boyfriend.	tt0141842	The Sopranos
266	3	4	Employee of the Month	18 Mar. 2001	9.1	6,620	Dr. Melfi is brutally attacked, and when the justice system lets her down, she must consider asking Tony for help.	tt0141842	The Sopranos
267	3	5	Another Toothpick	25 Mar. 2001	8.6	5,728	Tony and Carmela try a therapy session together, which ends in an angry dispute. Artie, meanwhile, tries to move in on Adriana.	tt0141842	The Sopranos
268	3	6	University	1 Apr. 2001	8.7	6,120	Noah and Meadow's relationship is disrupted by her roommate, while Ralphie starts getting rough with one of the strippers from the Bada Bing causing Tony to intervene and questionably violating one of the mafia codes of conduct.	tt0141842	The Sopranos
269	3	7	Second Opinion	8 Apr. 2001	8.4	5,483	Junior continues his cancer treatments, but the prognosis is iffy. Chris, meanwhile, finds himself under suspicion from Paulie.	tt0141842	The Sopranos
270	3	8	He Is Risen	15 Apr. 2001	8.3	5,408	Tensions rise between Tony and Ralphie until circumstances demand that they resolve their differences. Meadow gets involved with Jackie's son, and ends up in trouble.	tt0141842	The Sopranos
271	3	9	The Telltale Moozadell	22 Apr. 2001	8.1	5,395	Tony continues seeing Gloria, another of Dr. Melfi's patients, while Meadow continues seeing Jackie Jr.	tt0141842	The Sopranos
272	3	10	To Save Us All from Satan's Power	29 Apr. 2001	8.5	5,534	Tony starts having flashbacks about Pussy's betrayal, and then later discovers that Jackie Jr. has been failing in his responsibilities.	tt0141842	The Sopranos
273	3	11	Pine Barrens	6 May 2001	9.7	12,441	While Silvio has the flu, Chris and Paulie run his collections for him, which results in the pair getting lost in the woods and nearly freezing to death while Tony's affair with Gloria goes sour as does Meadow's relationship with Jackie Jr.	tt0141842	The Sopranos
274	3	12	Amour Fou	13 May 2001	9.2	6,306	Gloria grows increasingly demanding until Tony realizes who she is, and Jackie Jr. ends up in very serious trouble when Chris realizes who he is.	tt0141842	The Sopranos
275	3	13	Army of One	20 May 2001	9.0	6,178	"Ralphie issues his final decision on the fate of Jackie Jr., Anthony Jr., faces military school after getting expelled, Paulie and Ralphie have a financial conflict while the FBI assigns Adriana a new ""friend."""	tt0141842	The Sopranos
276	4	1	For All Debts Public and Private	15 Sep. 2002	8.2	5,412	Chris puts a ghost from his past to rest, while Carmela grows uneasy about her future.	tt0141842	The Sopranos
277	4	2	No Show	22 Sep. 2002	8.3	5,274	Chris' success earns him some jealousy, Adriana learns the truth about her friend, and Meadow still claims that Jackie Jr.'s death still weighs heavily on her.	tt0141842	The Sopranos
278	4	3	Christopher	29 Sep. 2002	7.8	5,639	Columbus Day ignites tensions between Italians and Native Americans, and Bobby receives devastating news about his wife.	tt0141842	The Sopranos
279	4	4	The Weight	6 Oct. 2002	8.4	5,391	A joke sparks a series of hit contracts, while Carmela finds herself happier than perhaps she should be that Furio will be around for good.	tt0141842	The Sopranos
280	4	5	Pie-o-My	13 Oct. 2002	8.1	5,244	Ralph buys a racehorse, but Tony ends up more attached to it than Ralphie is. Carmela starts trying to invest in her future.	tt0141842	The Sopranos
281	4	6	Everybody Hurts	20 Oct. 2002	8.4	5,310	Tony feels depressed over the negative impact he has on people who don't deserve it, while Carmela tries to set up Furio with a friend, AJ is uncomfortable with his girlfriend's wealth, Artie attempts a new business venture.	tt0141842	The Sopranos
282	4	7	Watching Too Much Television	27 Oct. 2002	8.1	5,163	Adriana learns that life is not like TV shows, while Tony discovers that a former girlfriend has moved on, along with Ralphie and others they scam the Department of Housing and Urban Development.	tt0141842	The Sopranos
283	4	8	Mergers and Acquisitions	3 Nov. 2002	8.1	5,101	Paulie has to take care of some rough relationships for his mother, while Tony's fancy for a fellow horse fancier lands him in trouble with Carmela.	tt0141842	The Sopranos
284	4	9	Whoever Did This	10 Nov. 2002	9.3	6,677	Ralph's callous behavior finally steps over the line, while Chris gets deeper into his heroin addiction and Uncle Junior's mental capacity begins to become in question.	tt0141842	The Sopranos
285	4	10	The Strong, Silent Type	17 Nov. 2002	8.8	5,612	In the midst of suspicions that he killed Ralph, Tony tries to intervene to get Chris clean and sober.	tt0141842	The Sopranos
286	4	11	Calling All Cars	24 Nov. 2002	8.0	5,063	Tony's dreams seem to tell him where his life is headed, but he still feels as though he's out of control.	tt0141842	The Sopranos
287	4	12	Eloise	1 Dec. 2002	8.2	5,090	Carmela and Furio grow too close for safety, while Paulie discovers that he's not as big a fish as he thought he was.	tt0141842	The Sopranos
288	4	13	Whitecaps	8 Dec. 2002	9.2	6,899	Junior's trial comes to an end, but Tony's trials are just getting underway. Also, the Sopranos almost purchase a house on the beach.	tt0141842	The Sopranos
289	5	1	Two Tonys	7 Mar. 2004	8.6	5,359	Some of the old guards are released from prison and want to get back in the action. Chris and Paulie are at each other's throats over matters of money and respect, and Tony decides to tell Dr. Melfi what's really on his mind.	tt0141842	The Sopranos
290	5	2	Rat Pack	14 Mar. 2004	8.3	5,043	Carmine's passing opens new wounds, while cousin Tony wants to put his past behind him. Tony Soprano, meanwhile, discovers a traitor.	tt0141842	The Sopranos
291	5	3	Where's Johnny?	21 Mar. 2004	8.6	5,212	With Carmine's passing and Feech's arrival, turf wars are breaking out around New Jersey. Junior's mental health, meanwhile, starts to decline.	tt0141842	The Sopranos
292	5	4	All Happy Families	28 Mar. 2004	8.5	5,085	Feech makes a pain of himself by trying to return to his past glory. Carmela tries to work with Anthony's teacher to rein in their out-of-control son.	tt0141842	The Sopranos
293	5	5	Irregular Around the Margins	4 Apr. 2004	9.2	6,206	A car crash puts Tony and Adriana in a compromising position, and Cousin Tony tries to keep Chris from getting the wrong impression and the wrong information.	tt0141842	The Sopranos
294	5	6	Sentimental Education	11 Apr. 2004	8.2	4,990	Carmela has another furtive romance collapse, while Tony B. throws away a chance to turn his life around.	tt0141842	The Sopranos
295	5	7	In Camelot	18 Apr. 2004	8.0	5,123	Tony learns about his father through the man's mistress, while Chris' friend learns that there are habits more harmful to your health than heroin.	tt0141842	The Sopranos
296	5	8	Marco Polo	25 Apr. 2004	8.7	5,314	An uncomfortable party leads Tony and Carmela to a partial reconciliation, while cousin Tony gets an offer he decides not to refuse.	tt0141842	The Sopranos
297	5	9	Unidentified Black Males	2 May 2004	8.8	5,301	Tony finds out that his cousin wants a bigger share of responsibilities, while Finn makes an embarrassing discovery about Vito.	tt0141842	The Sopranos
298	5	10	Cold Cuts	9 May 2004	8.6	5,258	Chris and cousin Tony do some digging to make sure old secrets stay buried, while Janice puts her marriage in jeopardy with her fierce temper.	tt0141842	The Sopranos
299	5	11	The Test Dream	16 May 2004	8.6	6,472	Cousin Tony heads off to avenge the death of his good friend, while a dream reveals to Tony what he must do to prevent a full-scale war.	tt0141842	The Sopranos
300	5	12	Long Term Parking	23 May 2004	9.6	8,197	Tony makes a request to Johnny Sack on behalf of his cousin, and Adriana makes a request to the FBI, followed by one to Chris.	tt0141842	The Sopranos
301	5	13	All Due Respect	6 Jun. 2004	9.3	5,945	Tony realizes that he must take care of family messes himself in order to keep the peace within his own clan.	tt0141842	The Sopranos
302	6	1	Members Only	12 Mar. 2006	9.2	6,206	Gene Pontecorvo makes a final break from the mob life, while Junior's paranoid delusions could be the end of Tony.	tt0141842	The Sopranos
303	6	2	Join the Club	19 Mar. 2006	8.7	5,866	The family tries to cope with Tony's hospitalization and deteriorating condition, while Tony begins to hallucinate a new life parallel to his own.	tt0141842	The Sopranos
304	6	3	Mayham	26 Mar. 2006	8.7	5,605	While the gang begins to turn on itself, Tony finds himself at the threshold, while Christopher gives another try to enter the movie business, however this time as a producer rather than a screenwriter.	tt0141842	The Sopranos
305	6	4	The Fleshy Part of the Thigh	2 Apr. 2006	8.4	5,159	Tony goes home and returns to business, perhaps with a new frame of mind. Paulie receives a shock about his mother.	tt0141842	The Sopranos
306	6	5	Mr. & Mrs. John Sacrimoni Request	9 Apr. 2006	8.8	5,351	Johnny Sack is granted permission to attend his daughter's wedding. Tony improves his personal security and Vito's secret double life is exposed.	tt0141842	The Sopranos
307	6	6	Live Free or Die	16 Apr. 2006	8.5	5,090	Tony hires help from overseas to fulfill a favor he was asked for by Johnny Sack and decides if one of his top earners deserves a second chance as he acknowledges to Dr. Melfi he was given a second chance when he survived his gun shot wound.	tt0141842	The Sopranos
308	6	7	Luxury Lounge	23 Apr. 2006	8.2	5,136	Christopher and Carmine travel to Hollywood to take the next step in making their movie but quickly realize they're out of their depth. Artie feuds with Benny after his restaurant falls prey to one of Tony's scams.	tt0141842	The Sopranos
309	6	8	Johnny Cakes	30 Apr. 2006	8.3	5,055	Vito considers starting a new life in New Hampshire, while Anthony Jr. looking for a purpose and finds it when he continues his pursuit of revenge against Junior.	tt0141842	The Sopranos
310	6	9	The Ride	7 May 2006	8.3	5,098	Paulie finds public opinion turned against him after an amusement ride accident. Christopher tries to start a new life as a husband and father.	tt0141842	The Sopranos
311	6	10	Moe n' Joe	14 May 2006	8.1	4,882	Tony reflects on how growing up with Janice colors his attitudes now, while Vito tries to make a new life for himself in New Hampshire.	tt0141842	The Sopranos
312	6	11	Cold Stones	21 May 2006	8.7	5,198	Phil takes out his revenge on Vito, while Tony grows frustrated with Anthony Jr's lack of ambition or work ethic.	tt0141842	The Sopranos
313	6	12	Kaisha	4 Jun. 2006	8.2	5,075	Tony and Phil begin an explosive conflict that puts Phil in the hospital, while Christopher and Tony both embark on new romances with the same woman.	tt0141842	The Sopranos
314	6	13	Soprano Home Movies	8 Apr. 2007	9.0	6,118	Carmela and Tony go away to Bobby's cabin upstate New York for Tony's birthday up where a fight emerges between Tony and Bobby over Janice. Meanwhile A.J. is throwing a party at the Soprano home.	tt0141842	The Sopranos
315	6	14	Stage 5	15 Apr. 2007	8.8	5,485	Johnny Sac finds out he only has 3 months to live. Meanwhile, 'Cleaver' premieres and is a hit, while Carmela has mixed emotions about it, saying too much of it is based on Tony.	tt0141842	The Sopranos
316	6	15	Remember When	22 Apr. 2007	8.5	5,242	While forced to lay low in Miami, Tony begins to question Paulie's loyalty. Junior and Phil Leotardo both make moves to gain power in their respective territories.	tt0141842	The Sopranos
317	6	16	Chasing It	29 Apr. 2007	7.9	5,145	Tony hits an unlucky series of gambling losses, causing tension with both Carmela and Hesh. AJ and Blanca decide to make major changes in their relationship.	tt0141842	The Sopranos
318	6	17	Walk Like a Man	6 May 2007	8.8	5,505	Christopher's father-in-law is the unwitting catalyst of a new feud between Christopher and Paulie. AJ struggles with depression.	tt0141842	The Sopranos
319	6	18	Kennedy and Heidi	13 May 2007	9.1	6,550	Tony travels to Las Vegas after a tragedy occurs.	tt0141842	The Sopranos
320	6	19	The Second Coming	20 May 2007	9.2	6,121	Tony fails to reason with Phil as more problems increase with Anthony Jr as his depression worsens.	tt0141842	The Sopranos
321	6	20	The Blue Comet	3 Jun. 2007	9.6	7,614	The allegiance of those closest to Tony is put to the test. A case of mistaken identity has serious ramifications.	tt0141842	The Sopranos
322	6	21	Made in America	10 Jun. 2007	9.3	10,860	Tony and his family have to stay in hiding until Phil Leotardo is dealt with. His family doesn't like the lifestyle they have been forced to adopt. AJ and Meadow move onto the next step in their lives. Tony confronts Junior one last time.	tt0141842	The Sopranos
323	1	1	The Shores of the Cosmic Ocean	28 Sep. 1980	9.0	751	Carl Sagan examines our planet's place in the universe by leading us on a journey from Earth to Deep Space.	tt0081846	Cosmos
324	1	2	One Voice in the Cosmic Fugue	5 Oct. 1980	9.0	610	Carl Sagan examines the origin, development, and complexity of life on Earth and speculates on the possibility of life developing elsewhere in the universe.	tt0081846	Cosmos
325	1	3	Harmony of the Worlds	12 Oct. 1980	8.8	564	After briefly looking at the pseudoscience of astrology, Carl Sagan examines the history of astronomy from ancient times through Ptolemy to Johannes Kepler.	tt0081846	Cosmos
326	1	4	Heaven and Hell	19 Oct. 1980	8.9	529	Carl Sagan examines the nature of comets before turning to a close look at the planet Venus.	tt0081846	Cosmos
327	1	5	Blues for a Red Planet	26 Oct. 1980	8.9	520	Carl Sagan looks at the search for life on Mars from the speculations of Percival Lowell and H.G. Wells to the arrival of the Viking probes.	tt0081846	Cosmos
328	1	6	Travellers' Tales	2 Nov. 1980	8.8	496	Carl Sagan looks at the planets Jupiter and Saturn by examining the work of Galileo, Huygens, and the Voyager probes.	tt0081846	Cosmos
329	1	7	The Backbone of Night	9 Nov. 1980	8.8	498	Carl Sagan looks at the work of ancient Greek scientists and astronomers including Thales, Anaximander, Democritus, and Pythagoras.	tt0081846	Cosmos
330	1	8	Journeys in Space and Time	16 Nov. 1980	9.1	519	Carl Sagan explains scientific concepts like relativity and examines the possibility of time travel.	tt0081846	Cosmos
331	1	9	The Lives of the Stars	23 Nov. 1980	9.0	488	Carl Sagan examines the life cycle of stars from their creation to their deaths.	tt0081846	Cosmos
332	1	10	The Edge of Forever	30 Nov. 1980	9.0	490	Carl Sagan focuses on the origin of the universe by discussing the Big Bang, Galaxies, Dimensions, and the expansion of the universe.	tt0081846	Cosmos
333	1	11	The Persistence of Memory	7 Dec. 1980	8.7	470	Carl Sagan examines life on earth discussing genes, DNA, the brain, and human social development.	tt0081846	Cosmos
334	1	12	Encyclopaedia Galactica	14 Dec. 1980	8.9	469	Carl Sagan examines the possibility extraterrestrial life and discusses his skepticism about UFOs.	tt0081846	Cosmos
335	1	13	Who Speaks for Earth?	21 Dec. 1980	9.0	485	Carl Sagan considers the significance of science and discuss the importance of human survival in the nuclear age.	tt0081846	Cosmos
336	1	1	One Planet	5 Apr. 2019	9.0	2,305	Witness the planet's breathtaking diversity -- from seabirds carpet-bombing the ocean to wildebeests eluding the wild dogs of the Serengeti.	tt9253866	Our Planet
337	1	2	Frozen Worlds	5 Apr. 2019	9.2	1,968	On the unforgiving frontier of climate change, polar bears, walruses, seals and penguins find their icy Edens in peril.	tt9253866	Our Planet
338	1	3	Jungles	5 Apr. 2019	9.1	1,700	Jungles and rainforests are home to an incredible variety of species like preening birds, intelligent orangutans and remarkably ambitious ants.	tt9253866	Our Planet
339	1	4	Coastal Seas	5 Apr. 2019	8.9	1,510	From fearsome sharks to lowly urchins, 90 percent of marine creatures live in coastal waters. Protecting these habitats is a battle humanity must win.	tt9253866	Our Planet
340	1	5	From Deserts to Grasslands	5 Apr. 2019	8.8	1,385	Cameras follow desert elephants seeking sustenance, bison roaming North American grasslands and caterpillars living the good life underground.	tt9253866	Our Planet
341	1	6	The High Seas	5 Apr. 2019	9.0	1,373	Venture into the deep, dark and desolate oceans that are home to an abundance of beautiful - and downright strange - creatures.	tt9253866	Our Planet
342	1	7	Fresh Water	5 Apr. 2019	8.8	1,268	The need for fresh water is as strong as ever. However, the supply is becoming increasingly unpredictable for all manner of species.	tt9253866	Our Planet
343	1	8	Forests	5 Apr. 2019	9.1	1,331	Examine the fragile interdependence that exists between forests' wide variety of residents, including bald eagles, hunting dogs and Siberian tigers.	tt9253866	Our Planet
344	1	1	Winter Is Coming	17 Apr. 2011	8.9	50,132	Eddard Stark is torn between his family and an old friend when asked to serve at the side of King Robert Baratheon; Viserys plans to wed his sister to a nomadic warlord in exchange for an army.	tt0944947	Game of Thrones
345	1	2	The Kingsroad	24 Apr. 2011	8.6	37,928	While Bran recovers from his fall, Ned takes only his daughters to King's Landing. Jon Snow goes with his uncle Benjen to the Wall. Tyrion joins them.	tt0944947	Game of Thrones
346	1	3	Lord Snow	1 May 2011	8.5	35,882	Jon begins his training with the Night's Watch; Ned confronts his past and future at King's Landing; Daenerys finds herself at odds with Viserys.	tt0944947	Game of Thrones
347	1	4	Cripples, Bastards, and Broken Things	8 May 2011	8.6	34,127	Eddard investigates Jon Arryn's murder. Jon befriends Samwell Tarly, a coward who has come to join the Night's Watch.	tt0944947	Game of Thrones
348	1	5	The Wolf and the Lion	15 May 2011	9.0	35,481	Catelyn has captured Tyrion and plans to bring him to her sister, Lysa Arryn, at the Vale, to be tried for his, supposed, crimes against Bran. Robert plans to have Daenerys killed, but Eddard refuses to be a part of it and quits.	tt0944947	Game of Thrones
349	1	6	A Golden Crown	22 May 2011	9.1	35,089	While recovering from his battle with Jaime, Eddard is forced to run the kingdom while Robert goes hunting. Tyrion demands a trial by combat for his freedom. Viserys is losing his patience with Drogo.	tt0944947	Game of Thrones
350	1	7	You Win or You Die	29 May 2011	9.1	35,585	Robert has been injured while hunting and is dying. Jon and the others finally take their vows to the Night's Watch. A man, sent by Robert, is captured for trying to poison Daenerys. Furious, Drogo vows to attack the Seven Kingdoms.	tt0944947	Game of Thrones
351	1	8	The Pointy End	5 Jun. 2011	8.9	33,307	The Lannisters press their advantage over the Starks; Robb rallies his father's northern allies and heads south to war; The White Walkers attack the Wall; Tyrion returns to his father with some new friends.	tt0944947	Game of Thrones
352	1	9	Baelor	12 Jun. 2011	9.6	46,509	Robb goes to war against the Lannisters. Jon finds himself struggling on deciding if his place is with Robb or the Night's Watch. Drogo has fallen ill from a fresh battle wound. Daenerys is desperate to save him.	tt0944947	Game of Thrones
353	1	10	Fire and Blood	19 Jun. 2011	9.4	40,896	Robb vows to get revenge on the Lannisters. Jon must officially decide if his place is with Robb or the Night's Watch. Daenerys says her final goodbye to Drogo.	tt0944947	Game of Thrones
354	2	1	The North Remembers	1 Apr. 2012	8.7	31,817	Tyrion arrives at King's Landing to take his father's place as Hand of the King. Stannis Baratheon plans to take the Iron Throne for his own. Robb tries to decide his next move in the war. The Night's Watch arrive at the house of Craster.	tt0944947	Game of Thrones
355	2	2	The Night Lands	8 Apr. 2012	8.4	30,120	Arya makes friends with Gendry. Tyrion tries to take control of the Small Council. Theon arrives at his home, Pyke, in order to persuade his father into helping Robb with the war. Jon tries to investigate Craster's secret.	tt0944947	Game of Thrones
356	2	3	What Is Dead May Never Die	15 Apr. 2012	8.7	29,780	Tyrion tries to see who he can trust in the Small Council. Catelyn visits Renly to try and persuade him to join Robb in the war. Theon must decide if his loyalties lie with his own family or with Robb.	tt0944947	Game of Thrones
357	2	4	Garden of Bones	22 Apr. 2012	8.6	28,895	Lord Baelish arrives at Renly's camp just before he faces off against Stannis. Daenerys and her company are welcomed into the city of Qarth. Arya, Gendry, and Hot Pie find themselves imprisoned at Harrenhal.	tt0944947	Game of Thrones
358	2	5	The Ghost of Harrenhal	29 Apr. 2012	8.6	29,034	Tyrion investigates a secret weapon that King Joffrey plans to use against Stannis. Meanwhile, as a token for saving his life, Jaqen H'ghar offers to kill three people that Arya chooses.	tt0944947	Game of Thrones
